"Concurso";"Data do Sorteio";"Coluna1";"Coluna2";"Coluna3";"Coluna4";"Coluna5";"Coluna6";"Ganhadores Faixa 1";"Ganhadores Faixa 2";"Ganhadores Faixa 3";"Rateio Faixa 1";"Rateio Faixa2";"Rateio Faixa 3";"Cidade";"Valor Arrecadado";"Estimativa para o próximo concurso";"Valor Acumulado Próximo Concurso";"Acumulado";"Sorteio Especial";"Observação"
1111;2009-09-23 00:00:00;4;9;25;32;33;43;1;52;5266;2100928.15;21932.77;309.39;SÃO:CAETANO:DO:SUL:SP;19480656.00;2000000.00;0.00;Não;Não;-
1112;2009-09-26 00:00:00;4;32;34;43;52;58;0;43;3283;0.00;28083.09;525.46;-;20626242.00;5000000.00;2224476.04;Sim;Não;-
1113;2009-09-30 00:00:00;3;6;29;36;47;59;2;82;5947;2321158.61;16006.62;315.29;PARAUAPEBAS:PA::AMPARO:SP;22419202.00;2000000.00;0.00;Não;Não;-
1114;2009-10-03 00:00:00;3;15;16;22;25;54;1;65;5054;2310563.74;19297.02;354.54;ITUPEVA:SP;21424482.00;11000000.00;0.00;Não;Não;-
1115;2009-10-07 00:00:00;18;30;37;41;44;50;0;26;3005;0.00;56589.75;699.46;-;25131470.00;14000000.00;11132729.77;Sim;Não;-
1116;2009-10-10 00:00:00;4;9;13;17;20;47;1;259;14186;14545870.49;7153.85;186.58;FLORIANÓPOLIS:SC;31648022.00;2000000.00;0.00;Não;Não;-
1117;2009-10-14 00:00:00;1;6;17;27;35;40;0;36;3143;0.00;26269.86;429.85;-;16153514.00;4000000.00;1742106.23;Sim;Não;-
1118;2009-10-17 00:00:00;8;20;21;43;44;55;0;30;2965;0.00;44640.50;645.24;-;22874788.00;7000000.00;4209080.96;Sim;Não;-
1119;2009-10-21 00:00:00;10;34;41;44;45;54;0;22;2684;0.00;61156.09;716.11;-;22981012.00;18000000.00;14740142.18;Sim;Não;-
1120;2009-10-24 00:00:00;7;35;40;44;50;55;0;63;4116;0.00;30741.97;672.20;-;33081040.00;22000000.00;18307829.45;Sim;Não;-
1121;2009-10-28 00:00:00;4;17;18;54;56;59;1;94;6105;22023474.44;21458.13;471.99;SÃO:PAULO:SP;34452964.00;2000000.00;0.00;Não;Não;-
1122;2009-10-31 00:00:00;26;44;46;49;55;56;0;20;2425;0.00;56270.34;662.97;-;19222788.00;4000000.00;2073117.88;Sim;Não;-
1123;2009-11-04 00:00:00;4;14;19;39;45;60;0;51;3386;0.00;20674.90;444.86;-;18010282.00;6000000.00;4015470.76;Sim;Não;-
1124;2009-11-07 00:00:00;7;11;16;18;33;49;0;122;7528;0.00;12110.47;280.37;-;25236404.00;20000000.00;15550005.71;Sim;Não;-
1125;2009-11-11 00:00:00;3;7;29;33;42;56;1;263;11744;19093732.19;7314.59;234.00;RIO:DE:JANEIRO:RJ;32858866.00;2500000.00;0.00;Não;Não;-
1126;2009-11-14 00:00:00;4;31;42;52;57;59;0;21;2186;0.00;55019.03;755.06;-;19735086.00;5000000.00;2128367.63;Sim;Não;-
1127;2009-11-18 00:00:00;5;8;14;24;29;30;3;152;7135;1463875.35;8083.07;245.99;RIO:DE:JANEIRO:RJ::PORTO:ALEGRE:RS::SÃO:BERNARDO:DO:CAMPO:SP;20985848.00;2000000.00;0.00;Não;Não;-
1128;2009-11-21 00:00:00;8;16;24;39;52;60;1;43;3389;1903809.92;24034.81;435.65;SETE:LAGOAS:MG;17652896.00;2000000.00;0.00;Não;Não;-
1129;2009-11-25 00:00:00;12;17;19;32;47;55;0;75;4068;0.00;12933.06;340.63;-;16567972.00;12000000.00;9094554.71;Sim;Não;-
1130;2009-11-28 00:00:00;5;18;23;32;49;54;0;279;9245;0.00;5751.46;247.95;-;27408748.00;15000000.00;12050502.92;Sim;Não;-
1131;2009-12-02 00:00:00;1;8;16;34;36;49;0;119;7753;0.00;16728.24;366.80;-;34001962.00;20000000.00;15717508.75;Sim;Não;-
1132;2009-12-05 00:00:00;12;27;30;33;52;55;0;104;7799;0.00;21594.12;411.36;-;38359728.00;24000000.00;19854486.10;Sim;Não;-
1133;2009-12-09 00:00:00;5;10;16;21;39;58;1;111;8648;23878446.59;19679.60;360.84;MONTES:CLAROS:MG;37311790.00;2500000.00;0.00;Não;Não;-
1134;2009-12-12 00:00:00;9;22;29;36;51;56;0;53;3770;0.00;23806.49;478.11;-;21551532.00;16000000.00;13077964.72;Sim;Não;-
1135;2009-12-16 00:00:00;4;5;6;19;23;39;1;127;9233;16270571.71;13646.69;268.15;VITÓRIA:ES;29603144.00;2000000.00;0.00;Não;Não;-
1136;2009-12-19 00:00:00;7;31;32;34;37;43;0;41;4242;0.00;30316.49;418.59;-;21230956.00;5000000.00;2289692.56;Sim;Não;-
1137;2009-12-22 00:00:00;19;21;25;28;43;50;0;33;2763;0.00;25712.12;438.70;-;14493008.00;6000000.00;3852718.38;Sim;Não;-
1138;2009-12-24 00:00:00;2;4;15;18;25;36;0;118;6796;0.00;9499.16;235.62;-;19145820.00;7500000.00;5917535.51;Sim;Não;-
1139;2009-12-26 00:00:00;9;28;31;36;37;42;0;25;2049;0.00;31748.14;553.37;-;13557048.00;120000000.00;61731493.11;Sim;Não;"""URGENTE: O ENCERRAMENTO DAS APOSTAS PARA A MEGA-SENA DA VIRADA, CONCURSO 1140, SERÁ AS 14 HORAS, HORÁRIO DE BRASÍLIA, DO DIA 31/12/2009""."
1140;2009-12-31 00:00:00;10;27;40;46;49;58;2;734;55988;72450747.46;34724.23;650.33;BRASÍLIA:DF::SANTA:RITA:DO:PASSA:QUATRO:SP;435346884.00;1500000.00;0.00;Não;Não;-
1141;2010-01-02 00:00:00;9;37;40;50;58;60;0;6;683;0.00;54748.35;687.07;-;5610856.00;2000000.00;605113.35;Sim;Não;-
1142;2010-01-06 00:00:00;3;15;26;28;31;58;0;66;3640;0.00;15347.72;397.54;-;17301930.00;5000000.00;2471072.68;Sim;Não;-
1143;2010-01-09 00:00:00;3;30;35;44;47;60;0;52;3686;0.00;24432.56;492.40;-;21700966.00;7000000.00;4811454.35;Sim;Não;-
1144;2010-01-13 00:00:00;1;10;18;19;44;49;0;92;6105;0.00;14090.42;303.33;-;22142094.00;15000000.00;11724753.92;Sim;Não;-
1145;2010-01-16 00:00:00;3;16;19;24;33;60;1;129;8734;14836725.73;13095.79;276.31;BRASÍLIA:DF;28855462.00;2000000.00;0.00;Não;Não;-
1146;2010-01-20 00:00:00;6;10;28;33;34;53;0;53;3641;0.00;18010.80;374.53;-;16304810.00;4000000.00;1758423.03;Sim;Não;-
1147;2010-01-23 00:00:00;6;23;31;33;39;52;0;30;3040;0.00;40732.25;574.23;-;20872116.00;7000000.00;4009415.81;Sim;Não;-
1148;2010-01-27 00:00:00;27;28;29;32;48;55;0;37;3792;0.00;33116.63;461.61;-;20929302.00;9000000.00;6266575.92;Sim;Não;-
1149;2010-01-30 00:00:00;7;8;23;36;46;54;0;91;6998;0.00;16567.30;307.76;-;25751354.00;20000000.00;16684537.21;Sim;Não;-
1150;2010-02-03 00:00:00;15;17;28;31;35;52;0;58;5033;0.00;30422.46;500.83;-;30139020.00;24000000.00;19934936.77;Sim;Não;-
1151;2010-02-06 00:00:00;1;4;14;21;25;51;0;101;7455;0.00;20457.88;395.94;-;35293022.00;28000000.00;23741179.41;Sim;Não;-
1152;2010-02-10 00:00:00;14;20;29;36;44;47;0;99;6884;0.00;21940.52;450.75;-;37101290.00;32000000.00;27742438.13;Sim;Não;-
1153;2010-02-13 00:00:00;6;17;19;34;46;55;0;148;9655;0.00;16706.38;365.84;-;42232896.00;34000000.00;32297124.60;Sim;Não;-
1154;2010-02-17 00:00:00;4;12;14;21;26;28;0;141;8206;0.00;10837.51;266.02;-;26100894.00;52000000.00;46695017.02;Sim;Não;-
1155;2010-02-20 00:00:00;20;28;40;41;51;58;0;76;6061;0.00;47668.53;853.89;-;61880258.00;61000000.00;53368610.37;Sim;Não;-
1156;2010-02-24 00:00:00;9;24;31;44;48;49;0;210;15420;0.00;21432.57;416.97;-;76877700.00;70000000.00;61659631.20;Sim;Não;-
1157;2010-02-27 00:00:00;9;29;41;43;46;49;4;248;19079;18179694.01;24207.80;449.52;BRASÍLIA:DF::CONSELHEIRO:LAFAIETE:MG::JUNDIAÍ:SP::SÃO:PAULO:SP;102544866.00;2500000.00;0.00;Não;Não;-
1158;2010-03-03 00:00:00;23;30;31;54;55;60;0;38;2442;0.00;33658.71;748.23;-;21846804.00;5000000.00;2356109.85;Sim;Não;-
1159;2010-03-06 00:00:00;5;6;34;46;53;55;0;72;7628;0.00;23949.93;322.94;-;29453948.00;30000000.00;25368068.86;Sim;Não;-
1160;2010-03-10 00:00:00;1;3;5;18;40;48;1;118;10504;29887804.73;20792.97;333.69;RECIFE:PE;41908820.00;2000000.00;0.00;Não;Não;-
1161;2010-03-13 00:00:00;4;7;42;47;48;51;0;43;4214;0.00;30752.91;448.29;-;22587152.00;5000000.00;2435954.08;Sim;Não;-
1162;2010-03-17 00:00:00;18;22;25;30;31;41;0;43;3308;0.00;32527.61;604.02;-;23890622.00;8000000.00;5012483.34;Sim;Não;-
1163;2010-03-20 00:00:00;5;17;31;47;51;53;0;72;6107;0.00;23479.92;395.46;-;28875932.00;12000000.00;8126662.78;Sim;Não;-
1164;2010-03-24 00:00:00;6;14;17;26;40;49;0;56;5145;0.00;30323.49;471.50;-;29005080.00;25000000.00;21170174.38;Sim;Não;-
1165;2010-03-27 00:00:00;20;40;42;52;54;60;0;70;3923;0.00;31855.07;812.00;-;38087576.00;30000000.00;25277800.98;Sim;Não;-
1166;2010-03-31 00:00:00;22;28;30;31;35;54;0;86;6211;0.00;27930.00;552.47;-;41027618.00;35000000.00;29702501.97;Sim;Não;-
1167;2010-04-03 00:00:00;20;28;43;51;52;56;0;44;4342;0.00;52834.93;764.86;-;39708236.00;39000000.00;33984911.71;Sim;Não;-
1168;2010-04-07 00:00:00;4;5;20;47;53;56;0;97;8380;0.00;30457.03;503.63;-;50462180.00;47000000.00;39427100.86;Sim;Não;-
1169;2010-04-10 00:00:00;1;11;14;23;42;48;1;179;12185;46206248.49;20559.27;431.45;TUPASSI:PR;62859000.00;19000000.00;0.00;Não;Não;-
1170;2010-04-14 00:00:00;11;13;27;34;46;49;1;228;10746;19095125.12;7995.63;242.34;RIO:DE:JANEIRO:RJ;31138258.00;2000000.00;0.00;Não;Não;-
1171;2010-04-17 00:00:00;3;10;13;30;41;57;0;79;5610;0.00;16796.08;337.88;-;22664280.00;5000000.00;2444272.09;Sim;Não;-
1172;2010-04-20 00:00:00;6;12;28;43;52;56;0;90;6438;0.00;12059.64;240.83;-;18538888.00;7000000.00;4443633.49;Sim;Não;-
1173;2010-04-24 00:00:00;5;7;24;25;36;47;0;140;9619;0.00;11754.52;244.40;-;28108632.00;10000000.00;7475062.00;Sim;Não;-
1174;2010-04-28 00:00:00;6;7;39;47;51;52;0;38;4174;0.00;44358.87;576.91;-;28791936.00;22000000.00;19341429.43;Sim;Não;ATENÇÃO! DEVIDO AO FERIADO DE 1º DE MAIO, O CONCURSO 1175 FOI ANTECIPADO PARA SEXTA-FEIRA, DIA 30/04/2010.
1175;2010-04-30 00:00:00;2;3;12;16;37;47;0;77;6958;0.00;23254.42;367.63;-;30584616.00;26000000.00;22639885.13;Sim;Não;-
1176;2010-05-05 00:00:00;11;14;21;30;33;49;0;102;7379;0.00;23255.21;459.22;-;40516056.00;33000000.00;27009415.74;Sim;Não;-
1177;2010-05-08 00:00:00;33;38;47;50;52;55;1;78;6269;32015488.03;34840.80;619.27;SÃO:PAULO:SP;46418328.00;2000000.00;0.00;Não;Não;-
1178;2010-05-12 00:00:00;1;22;30;45;50;53;0;27;2330;0.00;42621.06;705.56;-;19655986.00;5000000.00;2119836.94;Sim;Não;-
1179;2010-05-15 00:00:00;5;22;28;47;59;60;0;99;5765;0.00;15119.91;370.92;-;25567678.00;20000000.00;15909470.94;Sim;Não;-
1180;2010-05-19 00:00:00;12;30;34;44;57;60;0;70;5176;0.00;27747.38;536.07;-;33176212.00;24000000.00;19487422.20;Sim;Não;-
1181;2010-05-22 00:00:00;18;20;26;31;44;45;0;67;5964;0.00;35528.46;570.18;-;40659128.00;29000000.00;23872382.69;Sim;Não;-
1182;2010-05-26 00:00:00;2;4;29;52;56;60;0;82;7157;0.00;29243.72;478.64;-;40959376.00;34000000.00;28289723.98;Sim;Não;-
1183;2010-05-29 00:00:00;5;10;12;20;29;37;4;545;21948;8393631.32;5264.03;186.73;RIO:DE:JANEIRO:RJ::SÃO:BERNARDO:DO:CAMPO:SP::SÃO:PAULO:SP;49002816.00;2500000.00;0.00;Não;Não;-
1184;2010-06-02 00:00:00;4;9;23;27;28;30;0;134;7342;0.00;8850.14;230.75;-;20256366.00;18000000.00;14661502.87;Sim;Não;-
1185;2010-06-05 00:00:00;2;10;21;35;43;54;0;96;5571;0.00;17861.30;439.69;-;29288102.00;22000000.00;17820133.57;Sim;Não;-
1186;2010-06-09 00:00:00;7;8;12;13;15;41;1;196;12126;21726964.78;10820.67;249.85;SÃO:PAULO:SP;36225720.00;1500000.00;0.00;Não;Não;-
1187;2010-06-12 00:00:00;8;17;19;40;43;49;0;42;4013;0.00;29259.35;437.46;-;20990400.00;5000000.00;2263749.35;Sim;Não;-
1188;2010-06-16 00:00:00;9;20;44;52;59;60;0;32;3164;0.00;37874.46;547.21;-;20701566.00;7000000.00;4496348.84;Sim;Não;-
1189;2010-06-19 00:00:00;14;21;27;31;35;50;0;44;4064;0.00;34335.73;531.06;-;25805114.00;20000000.00;16296089.09;Sim;Não;-
1190;2010-06-23 00:00:00;10;11;19;37;53;56;2;146;7261;9806336.06;12331.72;354.22;SÃO:GONÇALO:DO:RIO:ABAIXO:MG::CARLÓPOLIS:PR;30752700.00;2000000.00;0.00;Não;Não;-
1191;2010-06-26 00:00:00;3;11;16;22;25;33;0;138;6525;0.00;7708.45;232.89;-;18169908.00;4000000.00;1959568.05;Sim;Não;-
1192;2010-06-30 00:00:00;17;20;49;52;57;59;0;34;2691;0.00;33493.09;604.53;-;19450952.00;6500000.00;4057292.71;Sim;Não;-
1193;2010-07-03 00:00:00;2;9;12;14;32;54;0;72;5845;0.00;18268.32;321.47;-;22466636.00;9000000.00;6480249.51;Sim;Não;-
1194;2010-07-07 00:00:00;6;13;24;41;50;53;0;54;4511;0.00;27420.66;468.92;-;25291720.00;21000000.00;17080404.23;Sim;Não;-
1195;2010-07-10 00:00:00;17;20;26;27;55;57;1;63;4448;20642817.77;30696.54;621.10;MOMBAÇA:CE;33032140.00;2000000.00;0.00;Não;Não;-
1196;2010-07-14 00:00:00;3;6;19;20;58;60;0;85;5086;0.00;12208.59;291.48;-;17725202.00;5000000.00;1911607.90;Sim;Não;-
1197;2010-07-17 00:00:00;36;37;39;49;54;60;0;35;2662;0.00;37329.11;701.14;-;22316318.00;7000000.00;4318353.37;Sim;Não;-
1198;2010-07-21 00:00:00;22;29;36;41;48;58;0;52;3708;0.00;26438.48;529.66;-;23482624.00;9500000.00;6850881.31;Sim;Não;-
1199;2010-07-24 00:00:00;16;19;23;28;39;58;0;71;5692;0.00;22554.66;401.91;-;27352780.00;22000000.00;18200523.70;Sim;Não;-
1200;2010-07-28 00:00:00;3;10;11;39;54;56;1;91;6489;21815376.29;21564.27;432.01;SÃO:PAULO:SP;33518376.00;2000000.00;0.00;Não;Não;-
1201;2010-07-31 00:00:00;28;32;36;49;55;60;0;67;3425;0.00;16653.27;465.38;-;19058168.00;5000000.00;2055364.13;Sim;Não;-
1202;2010-08-04 00:00:00;8;9;11;48;53;60;0;63;4195;0.00;19441.55;417.10;-;20920800.00;7000000.00;4311607.33;Sim;Não;-
1203;2010-08-07 00:00:00;7;9;30;33;38;55;0;99;6138;0.00;14840.80;341.95;-;25095694.00;10000000.00;7018099.86;Sim;Não;-
1204;2010-08-11 00:00:00;5;10;25;39;43;52;0;95;6613;0.00;16192.71;332.31;-;26275440.00;22000000.00;18316592.66;Sim;Não;-
1205;2010-08-14 00:00:00;4;13;14;26;29;35;0;141;9645;0.00;15034.23;313.97;-;36208214.00;27000000.00;22221535.91;Sim;Não;-
1206;2010-08-18 00:00:00;2;6;11;36;37;48;0;112;8526;0.00;20172.50;378.55;-;38590864.00;31000000.00;26383440.55;Sim;Não;-
1207;2010-08-21 00:00:00;9;11;22;32;35;56;0;108;8377;0.00;24942.19;459.37;-;46011358.00;37000000.00;31345622.39;Sim;Não;-
1208;2010-08-25 00:00:00;1;12;20;26;45;54;0;125;9464;0.00;24276.47;458.06;-;51832516.00;43000000.00;36935598.02;Sim;Não;-
1209;2010-08-28 00:00:00;5;14;17;30;35;38;0;251;16146;0.00;14955.49;332.13;-;64118190.00;70000000.00;59900458.51;Sim;Não;-
1210;2010-09-01 00:00:00;3;7;9;10;31;34;0;993;57447;0.00;7346.20;181.40;-;124600180.00;85000000.00;73338200.39;Sim;Não;-
1211;2010-09-04 00:00:00;3;15;31;36;48;54;7;981;44163;13217564.89;10616.29;336.88;RIO:DE:JANEIRO:RJ::BOTUCATU:SP::MANDURI:SP::OSASCO:SP::PRAIA:GRANDE:SP::RIBEIRÃO:PRETO:SP::SÃO:PAULO:SP;177888800.00;2000000.00;0.00;Não;Não;-
1212;2010-09-08 00:00:00;2;23;33;35;40;50;0;28;2326;0.00;38564.29;663.18;-;18443790.00;4000000.00;1989105.38;Sim;Não;-
1213;2010-09-11 00:00:00;3;11;26;34;45;53;0;111;6156;0.00;14827.50;381.93;-;28112394.00;8000000.00;5020939.63;Sim;Não;-
1214;2010-09-15 00:00:00;5;29;30;36;41;48;0;87;6593;0.00;20055.78;378.07;-;29803386.00;40000000.00;33917085.84;Sim;Não;-
1215;2010-09-18 00:00:00;10;25;30;47;50;51;0;144;10052;0.00;21544.81;440.91;-;52992216.00;46000000.00;39632131.51;Sim;Não;-
1216;2010-09-22 00:00:00;4;7;13;25;27;58;0;555;26524;0.00;6029.59;180.23;-;57159394.00;53000000.00;45796594.37;Sim;Não;-
1217;2010-09-25 00:00:00;5;11;15;28;43;50;0;266;16184;0.00;15239.05;357.81;-;69238306.00;61000000.00;53263730.31;Sim;Não;-
1218;2010-09-29 00:00:00;10;23;29;31;33;46;0;211;17290;0.00;23992.46;418.27;-;86469726.00;75000000.00;62589221.31;Sim;Não;-
1219;2010-10-02 00:00:00;2;33;34;37;41;53;0;220;17919;0.00;28644.89;502.40;-;107640740.00;115000000.00;99517334.59;Sim;Não;-
1220;2010-10-06 00:00:00;5;15;43;48;52;55;1;377;30478;119142144.27;28258.54;499.35;FONTOURA:XAVIER:RS;181969176.00;3000000.00;0.00;Não;Não;-
1221;2010-10-09 00:00:00;5;14;37;43;46;58;0;102;5864;0.00;15007.28;372.91;-;26146224.00;6000000.00;2819788.93;Sim;Não;-
1222;2010-10-13 00:00:00;5;8;19;26;48;57;0;121;7404;0.00;11735.29;273.97;-;24254156.00;8000000.00;5435524.20;Sim;Não;-
1223;2010-10-16 00:00:00;15;17;35;42;47;48;0;358;9411;0.00;5816.15;316.07;-;35565226.00;13000000.00;9271123.19;Sim;Não;-
1224;2010-10-20 00:00:00;19;21;27;41;53;57;1;124;6867;13344577.42;17833.09;460.02;CARAPICUIBA:SP;37770716.00;23000000.00;0.00;Não;Não;-
1225;2010-10-23 00:00:00;31;32;34;40;50;55;1;36;3825;24970852.82;64045.66;861.11;BELO:HORIZONTE:MG;39382110.00;2000000.00;0.00;Não;Não;-
1226;2010-10-27 00:00:00;10;31;40;50;55;56;0;57;9917;0.00;22714.31;186.50;-;22114710.00;5000000.00;2385002.68;Sim;Não;-
1227;2010-10-30 00:00:00;4;28;30;31;35;54;1;463;5301;5445377.96;3588.23;447.71;FORTALEZA:CE;28377038.00;1600000.00;0.00;Não;Não;-
1228;2010-11-03 00:00:00;10;23;36;50;52;60;0;43;3050;0.00;24741.50;498.30;-;18171942.00;5000000.00;1959787.41;Sim;Não;-
1229;2010-11-06 00:00:00;12;30;32;40;49;60;0;42;2827;0.00;38879.24;825.16;-;27891626.00;18000000.00;14182939.00;Sim;Não;-
1230;2010-11-10 00:00:00;9;12;19;22;35;37;0;110;9272;0.00;18549.80;314.38;-;34852882.00;22000000.00;17941713.91;Sim;Não;-
1231;2010-11-13 00:00:00;5;20;23;27;39;49;1;161;9961;22383261.66;14975.94;345.79;SÃO:PAULO:SP;41183828.00;2000000.00;0.00;Não;Não;-
1232;2010-11-17 00:00:00;8;11;12;15;18;22;0;161;7374;0.00;6658.40;207.68;-;18310616.00;4500000.00;1974742.97;Sim;Não;-
1233;2010-11-20 00:00:00;22;29;32;49;54;59;0;33;3057;0.00;43459.53;670.20;-;24496594.00;8000000.00;4616624.43;Sim;Não;-
1234;2010-11-24 00:00:00;3;5;19;24;30;35;0;120;9102;0.00;12853.80;242.09;-;26346304.00;21000000.00;17300360.17;Sim;Não;-
1235;2010-11-27 00:00:00;10;16;20;26;49;55;0;83;6028;0.00;25186.56;495.42;-;35707024.00;25000000.00;21151251.64;Sim;Não;-
1236;2010-12-01 00:00:00;3;8;17;20;38;53;0;136;9270;0.00;16352.70;342.72;-;37987018.00;30000000.00;25248033.37;Sim;Não;-
1237;2010-12-04 00:00:00;5;18;21;26;39;59;1;132;9303;30150521.09;20161.75;408.67;SERINGUEIRAS:RO;45457850.00;2000000.00;0.00;Não;Não;-
1238;2010-12-08 00:00:00;13;14;24;39;40;45;0;41;3065;0.00;28938.22;553.00;-;20265740.00;5000000.00;2185597.01;Sim;Não;-
1239;2010-12-11 00:00:00;1;15;37;39;48;52;0;57;3794;0.00;27226.64;584.35;-;26507920.00;20000000.00;16292399.49;Sim;Não;-
1240;2010-12-15 00:00:00;8;9;12;22;42;49;0;123;8257;0.00;15840.70;337.10;-;33280228.00;24000000.00;19881568.56;Sim;Não;-
1241;2010-12-18 00:00:00;10;13;25;26;28;45;0;181;12556;0.00;12479.72;257.00;-;38582506.00;26000000.00;24042571.82;Sim;Não;-
1242;2010-12-20 00:00:00;11;34;45;48;51;54;0;19;2046;0.00;46855.32;621.59;-;15206152.00;29000000.00;25682508.00;Sim;Não;-
1243;2010-12-22 00:00:00;9;19;23;29;32;57;0;139;8401;0.00;15365.51;363.18;-;36481150.00;34000000.00;29616886.54;Sim;Não;-
1244;2010-12-24 00:00:00;2;8;15;25;34;45;0;124;9080;0.00;16432.85;320.59;-;34804982.00;200000000.00;104122626.00;Sim;Não;-
1245;2010-12-31 00:00:00;2;10;34;37;43;50;4;1561;94921;48598800.01;17722.09;416.34;CARIACICA:ES::BELO:HORIZONTE:MG::FAZENDA:RIO:GRANDE:PR::PINHAIS:PR;472524744.00;2000000.00;0.00;Não;Não;-
1246;2011-01-05 00:00:00;10;37;40;43;57;59;0;46;3939;0.00;25351.73;422.94;-;19919216.00;4700000.00;2148225.48;Sim;Não;-
1247;2011-01-08 00:00:00;3;9;11;24;36;51;0;164;9543;0.00;9098.41;223.37;-;25486842.00;8000000.00;4896902.11;Sim;Não;-
1248;2011-01-12 00:00:00;20;33;34;57;58;60;0;86;3832;0.00;18318.69;587.31;-;26909134.00;11000000.00;7798968.50;Sim;Não;-
1249;2011-01-15 00:00:00;3;8;36;40;51;53;1;103;5887;11177972.67;17808.90;445.12;SÃO:PAULO:SP;31331494.00;9000000.00;0.00;Não;Não;-
1250;2011-01-19 00:00:00;1;2;24;40;51;59;0;61;4394;0.00;23819.88;472.40;-;24818540.00;12000000.00;9702756.58;Sim;Não;-
1251;2011-01-22 00:00:00;5;27;34;46;48;52;0;261;9795;0.00;6814.23;259.39;-;30378346.00;17000000.00;12978966.70;Sim;Não;-
1252;2011-01-26 00:00:00;2;14;35;39;49;51;0;67;4975;0.00;26937.47;518.25;-;30827508.00;20000000.00;16303617.54;Sim;Não;-
1253;2011-01-29 00:00:00;2;17;23;43;44;51;0;99;7284;0.00;19092.84;370.71;-;32285876.00;24000000.00;19785548.84;Sim;Não;-
1254;2011-02-02 00:00:00;7;9;14;18;29;39;0;142;9454;0.00;15443.85;331.38;-;37458520.00;40000000.00;34384817.93;Sim;Não;-
1255;2011-02-05 00:00:00;5;23;38;39;51;54;0;155;11485;0.00;18671.52;359.98;-;49433152.00;46000000.00;39716029.61;Sim;Não;-
1256;2011-02-09 00:00:00;26;33;35;38;43;53;0;121;8843;0.00;26009.88;508.42;-;53756440.00;52000000.00;45513494.46;Sim;Não;-
1257;2011-02-12 00:00:00;2;15;26;27;30;52;2;154;11765;26211767.61;24358.21;455.48;MADALENA:CE::RIO:DE:JANEIRO:RJ;64072694.00;2500000.00;0.00;Não;Não;-
1258;2011-02-16 00:00:00;11;26;47;55;57;59;0;27;2688;0.00;45045.03;646.37;-;20773872.00;5000000.00;2240397.48;Sim;Não;-
1259;2011-02-19 00:00:00;4;6;39;46;54;58;0;74;5240;0.00;21208.42;427.86;-;26806906.00;23000000.00;19695537.06;Sim;Não;-
1260;2011-02-23 00:00:00;19;23;29;31;41;53;0;70;5798;0.00;30497.83;526.00;-;36464798.00;28000000.00;23628152.10;Sim;Não;-
1261;2011-02-26 00:00:00;10;14;22;41;42;53;0;78;6490;0.00;32348.20;555.39;-;43097450.00;33000000.00;28276078.02;Sim;Não;-
1262;2011-03-02 00:00:00;5;7;8;9;11;39;2;440;25528;16677746.77;6266.81;154.30;RIO:DE:JANEIRO:RJ::SÃO:JOSÉ:DOS:CAMPOS:SP;47098396.00;2000000.00;0.00;Não;Não;-
1263;2011-03-05 00:00:00;4;18;26;36;41;53;0;79;4180;0.00;17195.98;464.27;-;23203890.00;5000000.00;2502467.36;Sim;Não;-
1264;2011-03-09 00:00:00;4;17;36;37;51;56;0;29;2583;0.00;29003.13;465.17;-;14366458.00;18000000.00;15184977.60;Sim;Não;-
1265;2011-03-12 00:00:00;13;19;24;46;50;60;0;97;7669;0.00;21519.92;388.84;-;35654892.00;23000000.00;19030246.79;Sim;Não;-
1266;2011-03-16 00:00:00;6;10;33;39;42;60;0;106;8019;0.00;21310.49;402.42;-;38583902.00;27000000.00;23191400.61;Sim;Não;-
1267;2011-03-19 00:00:00;4;20;30;41;47;58;0;56;5172;0.00;45560.13;704.71;-;43579250.00;33000000.00;27891287.17;Sim;Não;-
1268;2011-03-23 00:00:00;3;16;17;44;53;60;0;123;8836;0.00;22695.13;451.31;-;47680918.00;39000000.00;33033525.87;Sim;Não;-
1269;2011-03-26 00:00:00;4;5;15;17;27;51;2;200;15111;19413790.51;15726.72;297.35;GOIÂNIA:GO::SÃO:PAULO:SP;53724824.00;17000000.00;0.00;Não;Não;-
1270;2011-03-30 00:00:00;5;9;24;31;33;42;0;144;9186;0.00;12262.67;274.61;-;30161598.00;21000000.00;18113899.54;Sim;Não;-
1271;2011-04-02 00:00:00;1;2;39;48;52;59;0;65;6281;0.00;35889.76;530.58;-;39846552.00;27000000.00;22411226.22;Sim;Não;-
1272;2011-04-06 00:00:00;13;26;27;28;35;52;0;113;9626;0.00;22189.35;372.11;-;42828192.00;33000000.00;27030113.51;Sim;Não;-
1273;2011-04-09 00:00:00;13;19;26;40;58;60;0;118;8910;0.00;24927.21;471.60;-;50241482.00;38000000.00;32448501.08;Sim;Não;-
1274;2011-04-13 00:00:00;13;17;21;39;40;59;0;166;11088;0.00;19039.00;407.19;-;53983258.00;59000000.00;52984883.98;Sim;Não;-
1275;2011-04-16 00:00:00;2;14;48;55;58;60;0;111;11630;0.00;38847.41;529.67;-;73653244.00;70000000.00;60928157.26;Sim;Não;-
1276;2011-04-20 00:00:00;5;9;11;22;36;40;2;560;30367;35704303.03;10159.62;267.64;SÃO:JOSÉ:DOS:PINHAIS:PR::LIMEIRA:SP;97178962.00;2500000.00;0.00;Não;Não;-
